geoid10,precinct
360811347001001,107
360811333003006,107
360811347001004,107
360811339001008,107
360811333002006,107
360810603001011,104
360810613012001,104
360810593001004,104
360810171001000,114
360810123011008,114
360810121001000,114
360810121001002,114
360810137001001,114
360810123013006,114
360810123012001,114
360810123012002,114
360810123013004,114
360811459001003,109
360811175004007,111
360811459002001,111
360811459002007,111
360811459002000,111
360810997012010,109
360811085003005,111
360810997012001,109
360811085001010,111
360811099003004,111
360811099001002,111
360811099001011,111
360811097002008,111
360811139002001,111
360811139003008,111
360811133001003,111
360810054004012,106
360810030001005,102
360810032001002,102
360810032001011,102
360810038001006,102
360810040012000,102
360810114001007,102
360810040021008,106
360810294006008,113
360810294001008,113
360810384001000,105
360810608001012,105
360810610001011,105
360810608001008,105
360810610001003,105
360810596001004,105
360810608001001,105
360810612002008,105
360811059004014,109
360810626002001,105
360810358001003,105
360810626002010,105
360810612002007,105
360810630002002,105
360810276001002,113
360810424001000,113
360810444003005,103
360810450002004,107
360810448001003,107
360810202001007,103
360810140002001,102
360810383021231,107
360810026001000,102
360810641021003,112
360810657032001,104
360810997051008,109
360810997031003,109
360811429001003,111
360810916021006,100
360810916021031,100
360810383021250,110
360810383021239,110
360810087003001,114
360810045003001,114
360810045003004,114
360811010020002,
360810062022003,106
360810019001072,108
360810019001065,108
360810001001011,108
360810245003005,108
360810619001003,104
360811551022003,105
360810737002004,112
360810243003013,108
360819901000007,
360810997041002,109
360810664002010,105
360811571021009,105
360810892001002,106
360810790002004,113
360810331001008,115
360819901000012,
360819901000008,
360810624001000,105
360810601001002,104
360811059002000,109
360810779051000,107
360811571018000,105
360810837004004,109
360810737002008,112
360810623001000,104
360810623001001,104
360811047005008,109
360811047005009,109
360811047005010,109
360811033004001,109
360811047002005,109
360811047001008,109
360810865002002,109
360810855001000,109
360810853001003,109
360810853002001,109
360810855004002,109
360810861002006,109
360811205001000,109
360810803011005,109
360810383021242,107
360810747002004,112
360810803021010,109
360810383021224,107
360810713031002,112
360810723002008,112
360810711004000,112
360810723001002,112
360810739001002,112
360810739003000,112
360810739004002,112
360810934013000,100
360810934023008,100
360810938003020,100
360811571011002,105
360811571014004,105
360810773002000,102
360811283001026,107
360810552001005,105
360810383021215,112
360810383021105,110
360810317001009,115
360810482001011,103
360810001001019,108
360810919000001,
360810383021104,110
360811451011007,111
360811451011013,111
360810306004005,113
360810062021002,106
360810717021002,110
360810437021005,110
360810846021032,106
360811241001004,107
360810379002000,115
360810942022013,100
360810158012005,106
360810158011000,106
360810206001016,103
360810196002007,103
360810194002007,103
360810194001009,113
360810182002006,113
360810840003003,106
360810838004003,106
360810102001009,106
360810557002001,104
360810199002014,108
360810199002017,108
360810595001004,104
360810945001004,109
360811467003001,111
360810444003015,103
360811032011003,101
360810945002020,109
360810383021186,110
360810383021187,110
360811283001030,107
360810641021020,102
360811283001027,107
360810383021028,110
360811283001031,107
360810383021156,110
360810383021040,110
360811551021005,105
360810125001010,114
360810480001001,103
360810480001005,103
360810480002005,103
360810404001000,103
360810404004005,103
360810404004003,103
360810502011010,103
360810404001005,103
360810404001001,103
360810502011009,103
360810478003005,103
360810489001001,110
360810489002001,108
360810365002003,115
360810379003003,115
360810379001001,115
360810379001003,115
360810401001001,115
360810381003007,115
360810929002005,109
360810929004005,109
360810939003005,109
360810939002006,109
360810939003009,109
360810947002009,109
360810939002008,109
360810947002001,109
360810925001010,109
360810929002000,109
360810947002010,109
360810925001008,109
360810925002004,109
360810375002001,115
360810465001003,110
360810465001002,110
360810375002002,110
360810461001008,110
360810463002003,110
360810687003006,112
360810683001002,110
360810461001010,110
360810461001001,110
360810779041001,107
360810779042002,107
360810779042003,107
360811257002007,107
360811241001020,107
360811241003002,107
360810214002000,107
360810220021006,107
360810220022004,107
360810230001002,107
360810069002002,114
360810071003000,114
360810073002001,114
360810073003000,114
360810073002000,114
360810095002001,114
360810095002011,114
360810071004004,114
360811147001002,109
360810073001002,114
360810071004003,114
360810075003000,114
360810057001006,114
360810055001001,114
360810055001002,114
360810055001010,114
360810057001003,114
360810063003000,114
360810001001039,108
360810991003003,109
360810997011002,109
360810999001012,109
360810997051022,109
360810997051020,109
360810997031002,109
360811409021019,111
360811579032005,105
360811047002007,109
360811059003011,109
360811155001004,109
360811155001008,109
360811033003002,109
360810973003002,109
360810716001028,113
360810641021001,102
360810694001002,105
360810638002005,105
360810641021029,102
360810383021205,110
360810199002026,108
360810561001005,104
360810208002006,103
360810204001001,103
360810254003003,103
360810204001012,103
360810246001004,103
360810254005000,103
360810204001013,103
360810254005005,103
360810254005004,103
360810198001006,103
360810254005009,103
360810254006004,103
360810196002001,103
360810254001005,103
360810254004000,103
360810260002002,103
360810258002002,103
360810196002002,103
360811277002010,107
360811267001010,107
360811277001018,107
360810472002001,107
360810472001000,107
360811277003008,107
360810510002002,103
360810518001003,113
360811385021030,111
360811377004005,111
360811377004002,111
360811291044001,111
360811291024003,111
360811141001012,109
360811291024001,111
360811291024005,111
360810552001014,105
360810552002001,105
360810552002000,105
360811529012008,111
360811529011019,111
360810942011014,100
360810942011003,100
360810942021008,100
360810942011017,100
360810942022012,100
360810942021014,100
360810954003001,100
360810954003005,100
360810942031015,100
360810954001017,100
360810954001016,100
360810954003002,100
360810889014000,109
360810383021056,110
360810288004002,113
360810871002007,109
360810871002011,109
360810997033003,109
360810945001027,109
360810945001020,109
360810945001024,109
360810973003005,109
360810981001003,109
360810981001015,109
360810437012005,110
360810437023004,110
360810719001004,112
360810671002000,104
360810663002003,104
360810663002006,104
360810505001011,104
360810679001004,104
360810679002001,104
360810663002002,104
360810695002001,112
360810695002002,112
360810695001000,112
360810677001000,104
360810677002002,104
360810677001006,104
360810657032003,104
360810679003006,104
360810637003000,104
360810633022002,104
360810112002000,102
360810054001000,106
360810054002001,106
360810054002000,106
360810086001002,106
360810189003003,108
360810185011001,108
360810205001018,108
360810187001012,108
360810199002038,108
360810205001010,108
360810253014001,108
360810235002003,108
360810235003001,108
360810253022000,108
360810251004002,108
360810317004004,114
360810317004002,114
360810317002005,114
360810137001024,114
360810297002008,114
360810297002004,114
360810291001003,115
360810293001003,108
360810309021005,115
360810309024003,115
360810289001002,115
360810317003005,114
360810317002000,114
360810331001002,115
360810309032005,115
360810309041012,115
360810309041013,115
360810142022011,102
360810621001001,104
360810657032002,104
360810997051007,109
360811483002010,111
360811385021000,111
360810622002001,105
360810534011011,105
360810383021173,110
360810383021246,110
360810383021238,110
360810383021139,110
360810383021116,110
360810383021077,110
360810383021122,110
360811033003001,109
360810716001019,113
360810383011006,110
360810475001014,110
360811227011003,107
360810294001002,113
360810294002008,113
360810294001014,113
360810294002000,113
360811409011005,111
360811409011001,111
360811409011012,111
360811403002006,111
360811403001005,111
360810582003007,105
360810259001001,108
360810259001004,108
360810291002003,115
360810279004000,115
360810277005000,115
360810257001006,108
360810261001003,108
360810293001006,108
360819901000009,
360811141001006,109
360810916012024,100
360810916011040,100
360810916011043,100
360810916013007,100
360810916011019,100
360811447002010,111
360811441001003,111
360811441002001,111
360811113003009,111
360811113001009,111
360811113001008,111
360811483003003,111
360811483003005,111
360811483003007,111
360810919003006,109
360811483002009,111
360811113002009,111
360811471001014,111
360810110002004,102
360810086001012,106
360810864002001,106
360810110002002,102
360810110002000,102
360810098002002,106
360810271001001,110
360810275003006,115
360810469004000,110
360810499003012,110
360810475002006,110
360810499003010,110
360810657033004,104
360810657031005,104
360810619002004,104
360810619001002,104
360810619002000,104
360810623002003,104
360810633011002,104
360810633011007,104
360810629001003,104
360810629001005,104
360810001001000,108
360811047005000,109
360811039002012,109
360811159002005,109
360811157001004,109
360811159002004,109
360811159002003,109
360811157001002,109
360811159003000,109
360810865001002,109
360810797013000,109
360811157003004,109
360811163003002,109
360810863004000,109
360810863004001,109
360810859001002,109
360810803012001,109
360811551011003,105
360810208002018,103
360810208002009,103
360810208002020,103
360810204001003,103
360810204002000,103
360810198003004,103
360810206001000,103
360810204001006,103
360810204001008,103
360810198003005,103
360810907001012,109
360810170002001,106
360810174002005,106
360810178001001,106
360810582002002,105
360810582003002,105
360810582003001,105
360810568001015,105
360810568002012,105
360810568002016,105
360810434001002,113
360810424003006,113
360810424002006,113
360810998015005,101
360810998012001,101
360811010011006,101
360811529023002,111
360811529022002,111
360811529024000,111
360811551021000,105
360810245004005,108
360810922003013,100
360811008011000,101
360811032011004,101
360810012002003,102
360810837004006,109
360811283001001,107
360810125001006,114
360811385021033,111
360810383021232,112
360810381003000,115
360810251004003,108
360810404002000,103
360810444003013,103
360810480001000,103
360810480001002,103
360810404004001,103
360810480002007,103
360810500002003,103
360810500001008,103
360810404001002,103
360810942011031,100
360810478003003,103
360810478003002,103
360810478003004,103
360810478003001,103
360810548001003,105
360810638001009,105
360810638002007,105
360810654001000,105
360810638005003,105
360810638005004,105
360810638005007,105
360810884004006,106
360810884004004,106
360810846021036,106
360810513001004,104
360810513001008,104
360810513002004,104
360810493012005,104
360810483001002,110
360810483002009,108
360810267003007,110
360810267002003,110
360810267002005,110
360810267002000,110
360810269011003,110
360810269011002,110
360810269021002,110
360810269021000,110
360810271002001,110
360810481004001,110
360810373001001,115
360810373002005,115
360810939000001,
360810939001007,109
360810929001007,109
360810929004004,109
360810058001011,106
360810929001011,109
360810939003008,109
360810947002006,109
360810929002001,109
360810929004000,109
360810925002006,109
360810004002004,102
360810004003004,102
360810042003000,102
360810008001002,102
360810008002003,102
360810008002004,102
360810034001012,102
360810016002004,102
360810016002003,102
360810034001002,102
360810034001005,102
360810034001010,102
360810044011001,102
360810036002000,102
360810044011007,106
360810042001003,102
360810052002001,102
360810171001039,108
360810007004006,108
360810007001001,108
360810007004027,108
360810001001065,108
360810001001046,108
360810007004024,108
360810199002018,108
360810001001057,108
360810033001014,114
360810019001054,108
360810171001019,108
360810001001040,108
360810001001041,108
360810059001004,114
360810328001005,113
360810358004001,105
360810358004000,105
360810328002001,105
360810358002013,105
360810358003008,105
360810358004003,105
360810415001001,110
360810717011000,112
360810713063001,112
360810717021000,112
360810945001017,109
360810683003002,110
360810809005002,107
360810779062007,107
360810677002001,104
360810383011004,110
360810907001019,109
360810641021024,104
360810716001062,113
360810716001063,113
360810306004012,105
360810383011022,110
360810616022012,105
360810402002000,113
360810716001004,113
360810383021171,110
360810383021070,110
360810383011009,110
360810264001004,113
360810154002005,102
360810156002004,102
360810150002000,102
360810142022005,102
360810142022002,102
360810208001010,103
360810148001003,102
360810150001005,102
360810154002000,102
360810158021001,106
360810150001002,102
360810148001000,102
360810150001000,102
360810106001004,106
360810104001001,106
360810104002000,106
360810158023005,106
360810166001001,106
360810102001010,106
360810558001003,105
360810540002001,105
360810558002007,105
360810512002003,105
360810512002008,105
360810512003002,105
360810536011004,105
360810512003005,105
360810532001001,113
360810512003003,105
360810540001005,105
360810540001008,105
360810568004010,105
360810540002002,105
360810703002001,112
360810709001004,112
360810711002004,112
360810709001002,112
360810703002005,112
360810637002002,104
360810635002007,104
360810637002005,104
360810637001001,104
360810232003002,107
360810230001007,107
360810238002002,103
360810238003000,103
360810240002002,103
360811207001005,109
360811207001008,109
360811207001012,109
360811459002008,111
360811207001010,109
360811417003006,111
360811417003002,111
360811223001005,107
360811215001000,109
360810551003000,104
360810585003006,104
360810555001001,104
360810583003003,104
360810557003002,104
360810557001001,104
360810557001003,104
360810559001010,104
360810583001001,104
360810557002000,104
360811113003004,111
360811113003000,111
360811129003004,111
360810189003001,108
360811123002003,111
360811129003000,111
360811451022000,111
360811447001010,111
360811447002011,111
360811447001002,111
360811123002009,111
360811467001006,111
360811113002005,111
360810536012005,105
360810538001000,105
360810538001006,105
360810582002010,105
360810566001000,105
360810564001004,105
360810568001013,105
360810942031002,100
360811621005004,105
360810564001002,105
360810942020003,
360811621005002,105
360811621005011,105
360810568001002,105
360810568001007,105
360810568001010,105
360810568004015,105
360811032022007,101
360810383011002,110
360811010021006,101
360810646002007,105
360810646001007,105
360810219001011,108
360810473001000,110
360810499002002,110
360810665012003,104
360810199002033,108
360810171001025,108
360810680001000,105
360811017005005,109
360810713043000,112
360810716001038,113
360811215001008,109
360811385013006,111
360811507023013,111
360810745001002,112
360810745001000,112
360810803023003,107
360810294005003,113
360810294005004,113
360810294002004,113
360810294002007,113
360810306004032,105
360810306003016,105
360811451021011,111
360811451021010,111
360811403002003,111
360811403002013,111
360811403002010,111
360811403002001,111
360811403002000,111
360811283001011,107
360811435002003,111
360810620001006,105
360810596001001,105
360810592001004,105
360810596002003,105
360811447002004,111
360810163001000,114
360810376003009,113
360810376003007,113
360810592001014,105
360810320001026,105
360810500002007,103
360810055001006,114
360810171001001,114
360810171001015,108
360810255001004,108
360810243001000,108
360810255001007,108
360810257001003,108
360810259001002,108
360810289002001,115
360810287001002,115
360810285002001,115
360811441004001,111
360811479002006,111
360811483003002,111
360811483001016,111
360810938003017,100
360811621001000,105
360810799001004,109
360810837003004,109
360810837002008,109
360810859003001,109
360810845003002,109
360810845003001,109
360811205001006,109
360810845003003,109
360811215002007,109
360810837002005,109
360810916013020,100
360810025001000,114
360810025006000,114
360810019001000,114
360810087002001,114
360810083002003,114
360810083002004,114
360811409021023,111
360810081001007,114
360810077001006,114
360810981001002,109
360810081001002,114
360810081001000,114
360810079001005,114
360810039001006,114
360810039001004,114
360810085001002,114
360810039001008,114
360810085002002,114
360810033002000,114
360810840004001,106
360810840003001,106
360810838003004,106
360810840002001,106
360811151001009,109
360810402001007,113
360810402002001,113
360810404003010,113
360810402001005,113
360810400002011,113
360810424001001,113
360810282001000,113
360810282001008,113
360810282001005,113
360810284001010,113
360810334012014,113
360810284001008,113
360810366002007,113
360810400001006,113
360810524002002,113
360811551024001,105
360811571011004,105
360811579022007,105
360811579023008,105
360811571016014,105
360811571016013,105
360811571021003,105
360811571017011,105
360811571018010,105
360811571016003,105
360811571016001,105
360811571016004,105
360810484001004,103
360810484001003,103
360810484001001,103
360810492002000,107
360810492002003,105
360810638001003,105
360810638002006,105
360810638003003,105
360810616022002,105
360810616022008,105
360810638004010,105
360810638003001,105
360810638003006,105
360810660002002,105
360810660002003,105
360810656001010,105
360810660002005,105
360810664004001,105
360810660001010,105
360810664006001,105
360810664006006,105
360810245004001,108
360810493021003,104
360810471001005,110
360810916013025,100
360810916014008,100
360810997051010,109
360810997031005,109
360811483001000,111
360810459001006,110
360810459002000,110
360810457001000,110
360810683002002,110
360810475002001,110
360810687003007,112
360810884004001,106
360810918001010,100
360810809007002,107
360810779025000,107
360810809004003,107
360810383021237,112
360810779062002,107
360811227023004,107
360811201001000,109
360811215002006,109
360811203001005,109
360811207002007,109
360810497001004,104
360810479002001,110
360810479003007,110
360810479002005,110
360810499002001,110
360810489001027,108
360810499003000,110
360810511001006,104
360810511001004,104
360810511002002,104
360810511001014,104
360810517001019,104
360810525001001,104
360810997041000,109
360810997042000,109
360811017003010,109
360811017005006,109
360811059004006,109
360811017001008,109
360811017002001,109
360810006002005,102
360810010002004,102
360810006002003,102
360810036002005,102
360810036002003,102
360810044011003,102
360810008001000,102
360810016002001,102
360810034001004,102
360810036001008,102
360810036001007,102
360810036001006,102
360810044011012,106
360810044011008,106
360810036001013,102
360810052001002,102
360810044012005,106
360810192002000,113
360810188001002,113
360810188001007,113
360810627001002,104
360810942011032,100
360810334012015,113
360810376005000,113
360810376005006,113
360810376003001,113
360810352001001,113
360810376004010,113
360810330005001,113
360810294003003,113
360810330005007,113
360810330004002,113
360810334026002,113
360810330004006,113
360810306001000,113
360810320001000,113
360810330003009,113
360810320001018,105
360810306002009,105
360811571018013,105
360811617003000,105
360811579033008,105
360811579033011,105
360811579034004,105
360811579031015,105
360811579033012,105
360811579034000,105
360811617001016,105
360811617004010,105
360811579014000,105
360810309025001,115
360810954003004,100
360810954003008,100
360810942021020,100
360810954003021,100
360810334012013,113
360810132001003,102
360810134003002,102
360811551023005,105
360811551023016,105
360810471002000,110
360810291003001,115
360810278002001,113
360811617004002,105
360810458001005,107
360810448001000,107
360810448001007,107
360810472001008,107
360810462003001,103
360810462002002,103
360810462003006,103
360810462003005,103
360810444003016,103
360810444003017,103
360810444002007,103
360810472003001,107
360810470001008,103
360810440003001,103
360810440003008,103
360810869002007,109
360810444003001,103
360811529011012,111
360811072020004,
360810922001007,100
360810922001008,100
360810928003010,100
360810922001012,100
360810922003014,100
360810928002005,100
360810928002002,100
360810799001011,109
360810507002007,104
360810507001009,104
360810659001005,104
360810657021007,104
360810625002000,104
360811039004011,109
360810889011002,109
360810981002002,109
360810981002007,109
360810973001016,109
360811039001004,109
360811039001006,109
360811039001011,109
360811039003012,109
360811039003014,109
360811039002000,109
360811039002004,109
360811039002008,109
360810991000001,
360810991003015,109
360810309041010,115
360810309032001,115
360811181001001,111
360811463001004,111
360811463001007,111
360811463002004,111
360811451022004,111
360811451022015,111
360810997033008,111
360810997033007,111
360810086001004,106
360810126011000,102
360810126022005,102
360810124002003,102
360810122002001,102
360810938003005,100
360810790002003,113
360810144001006,102
360810118001002,102
360810118001001,102
360810108001001,102
360810144001011,102
360810108001000,102
360810120002002,102
360810116002002,102
360810249002000,108
360810249002001,108
360811171001000,109
360810229001003,108
360810590001000,105
360810592001003,105
360810600001004,105
360810594001003,105
360810594002000,105
360810606002000,105
360810622001004,105
360810622001010,105
360810622001015,105
360810614001008,105
360810620001011,105
360810534011007,105
360810716001075,113
360810614001014,105
360810330001009,113
360810716001085,113
360810884007007,106
360810892008010,106
360810892001003,106
360810062022005,106
360810007004028,108
360810007004007,108
360810007004008,108
360810999001003,109
360810928001003,100
360810922003016,100
360810713052002,112
360810745001001,112
360810098002001,106
360810098002000,106
360810108002001,102
360810058003003,106
360810058003001,106
360810243001006,108
360810062022001,106
360810062022002,106
360810062025003,106
360810062012003,106
360810058003012,106
360810088001006,106
360810058002000,106
360810086001014,106
360810539003008,104
360810545001002,104
360810545003001,104
360810595004001,104
360810595003002,104
360810591003002,104
360810545002003,104
360810591002000,104
360810589001002,104
360810547001001,104
360810259001011,108
360810261004004,108
360810259002000,108
360810263001008,108
360810263001002,108
360810263002003,108
360810263002004,108
360810263002002,108
360810991003001,109
360810803013011,109
360810799002003,109
360810799002007,109
360810803021008,109
360810803021001,109
360810803022004,109
360810713031001,112
360810713031000,112
360810723002003,112
360810723002006,112
360810723003002,112
360810741004000,112
360810739003002,112
360810757022003,112
360810739004000,112
360810757022008,112
360810737002013,112
360810803013007,109
360810934013007,100
360810934023014,100
360810934023013,100
360810934022001,100
360810934023012,100
360810799001001,109
360810799001003,109
360810799001008,109
360810803013006,109
360810799001006,109
360810837002001,109
360810845003000,109
360810837002011,109
360810837003005,109
360810837004002,109
360810929000001,
360811032022015,101
360810001001015,108
360810062021015,106
360811085001001,111
360810942021007,100
360811223003010,107
360810206001012,103
360810194001003,103
360810198002007,103
360810196002005,103
360810176002000,113
360810194002005,103
360810174001005,106
360810174001003,106
360810174001002,106
360810176002003,106
360810186001010,113
360810178002002,106
360810838004001,106
360810838004000,106
360810846012004,106
360810846012007,106
360810846021037,106
360810838003007,106
360810846012011,106
360810840003000,106
360810840005006,106
360810402001004,113
360810402001000,113
360810400001007,113
360810638005006,105
360810638005000,105
360810638003005,105
360810638003000,105
360810638004001,105
360810656001015,105
360810656001012,105
360810660002016,105
360810664005007,105
360810664005000,105
360810656002002,105
360810249001000,108
360810249001002,108
360810497001000,104
360810511001008,104
360810659002001,104
360810665012000,104
360810916011041,100
360811291042004,111
360810987002005,109
360811113001006,111
360810916012023,100
360810757022017,112
360810414001000,103
360810803021005,109
360810998015010,101
360810999001015,109
360810001001012,108
360810001001054,108
360810284001018,113
360810925001005,109
360810273004001,115
360810273004002,115
360810465002000,110
360810465001000,110
360810409001000,115
360810409003004,115
360810461001004,110
360810461001007,110
360810465001006,110
360810461001006,110
360810475001009,110
360810159001000,114
360810505001001,104
360810461001002,110
360810475001010,110
360810613012000,104
360810505001010,104
360810687003005,112
360810687003013,112
360810687002003,112
360810407003000,115
360810884005006,106
360810837001008,109
360810803023005,107
360810809004001,107
360810779021000,107
360810837004005,109
360810803023013,107
360811201001007,109
360811203002005,109
360811203001001,109
360811215002005,109
360811227024002,107
360810157001003,114
360810155002001,114
360810159002000,114
360810101001008,114
360810101002006,114
360810113003001,114
360810117003001,114
360810137001007,114
360810147003000,114
360810147003001,114
360811147002011,109
360811141002006,109
360811141002003,109
360811141001017,109
360811139001004,109
360811139001002,111
360811175001008,109
360811175001006,109
360811175002003,109
360811175002002,109
360811185001007,109
360811175003008,109
360811139003006,111
360811175004014,109
360811193001004,109
360811193001001,109
360811175001003,109
360811139001009,111
360810044012004,106
360810062021008,106
360810062021013,106
360810062026004,106
360810530001005,113
360810062027009,
360810258001011,103
360810254001002,103
360810266001004,113
360810414001006,103
360810414001004,103
360810266001009,113
360810276001001,113
360810276001008,113
360810276001009,113
360810288002001,113
360810288004006,113
360810280001007,113
360810280001006,113
360810284001000,113
360810682001004,105
360810682002009,105
360810320004012,105
360810690001008,105
360810680004008,105
360810680004011,105
360810680003006,105
360810199002010,108
360810690002007,105
360810694002016,105
360810518002000,113
360810532001007,113
360810516002007,105
360810532002003,113
360810532002005,113
360810384001012,113
360810403001002,115
360810540003003,105
360810568004009,105
360811008012010,101
360811008023010,101
360811008023005,101
360811032012005,101
360811008022012,101
360810212002006,103
360810998011000,101
360811032011007,101
360811032013002,101
360811008021007,101
360810664001007,105
360811032013000,101
360811032021012,101
360810187003009,108
360810849004003,109
360810024001001,102
360810026002002,102
360810112001000,102
360811429002002,111
360810258001007,103
360810792002008,113
360810476001000,107
360810542004004,105
360810394002007,113
360811032024002,101
360810158022000,106
360810166002003,106
360810168002003,106
360810168002005,106
360470554003004,61
360810212002001,103
360810581002006,104
360810577002004,104
360810567003001,104
360810565001006,104
360810567001001,104
360810629002006,104
360810169002015,108
360811029001018,109
360810987002004,109
360810991005010,109
360810991005016,109
360811029001010,109
360810991004022,109
360811029001012,109
360811029002000,109
360811017007001,109
360811047004002,109
360811047005002,109
360811047003007,109
360811163004001,109
360810703002008,112
360810729001005,112
360810427002005,110
360810437011000,110
360810427002006,110
360810721003000,112
360810721004000,112
360810743001001,112
360810743003000,112
360810743003001,112
360810743003002,112
360810743002000,112
360810747001006,112
360810797021005,109
360811010021003,101
360810972042016,101
360810972042003,101
360810972021014,101
360810992001006,101
360810992002013,101
360810992002028,101
360810639001001,104
360810992001008,101
360810998011009,101
360810334011003,113
360810769011001,112
360810694002014,105
360810942010001,
360810938003001,100
360810769021006,112
360810437012010,110
360810179002017,108
360810179002021,108
360810179002003,108
360810181022002,108
360810383011007,110
360810212001000,103
360810208002013,103
360810204002002,103
360810204002001,103
360810204001015,103
360810204002007,103
360810198003001,103
360810198003006,103
360810164001000,106
360810170002003,106
360810479001004,110
360810472002014,107
360810480001011,103
360810480001008,103
360810470002008,103
360810650002004,105
360810650002011,105
360810650002000,105
360810650001000,105
360810680003000,105
360810680003001,105
360810680002006,105
360810680001017,105
360810199002008,108
360810654003013,105
360810654002002,105
360810654001011,105
360810694001000,105
360810664002005,105
360810660002012,105
360810664003009,105
360810664004004,105
360811147002006,109
360810618002008,105
360810579002003,104
360810585002000,104
360810613012005,104
360810579002000,104
360810499003002,110
360810253022008,108
360810697013002,112
360810444003004,103
360810334012017,113
360810137001015,114
360810357002003,115
360810357003003,115
360810357003004,115
360810361001003,115
360810353002001,115
360810275002000,115
360810363001002,115
360810357003013,115
360810353001005,115
360810353002004,115
360810273002000,115
360810375001002,115
360810371001000,115
360810365001002,115
360810365001000,115
360811507024002,111
360810383021198,112
360811507023005,111
360811507023000,111
360811507011004,111
360811507011011,111
360811507011012,111
360811529012003,111
360811529012010,111
360810220014000,107
360810220013001,107
360810216002004,102
360810779043001,107
360811529011000,111
360810954003023,100
360811529013005,111
360811529013010,111
360810469001002,110
360810773002007,102
360810773002005,102
360850128042010,122
360850112022011,122
360810775002007,102
360810216001009,102
360810775003003,102
360810775001000,102
360810140002006,102
360810140001008,102
360810002002000,102
360810002001002,102
360810002002002,102
360810004001002,102
360810012003001,102
360810002001003,102
360810004001004,102
360810639002002,104
360810016001001,102
360810140001001,102
360810306003003,105
360810779041004,107
360810779043002,107
360811257002002,107
360811241001018,107
360850047001020,120
360850021002000,120
360850177006006,122
360850169012017,120
360850169012016,120
360850177005015,122
360850198004008,123
360050135003004,42
360050295004002,50
360050422001004,47
360050248002001,49
360050358002000,47
360050130001007,45
360050121012007,42
360050130001004,45
360470298002005,62
360470896003002,73
360471220002012,75
360470519001001,94
360470448001000,66
360470059002006,76
360470222003001,66
360470894004002,73
360470774002007,70
360810273004003,115
360470386002009,61
360471146002002,75
360470018001007,72
360811257002005,107
360811241003006,107
360811265002002,107
360811265001005,107
360810071001001,114
360810521002007,104
360811579015007,105
360811579032000,105
360811579031008,105
360811579031009,105
360811579031014,105
360811621005007,105
360811617004008,105
360811617001015,105
360811617001014,105
360811617004006,105
360811579031012,105
360810329002005,115
360810317001002,114
360811155002001,109
360811072011014,100
360810383021080,110
360810580002003,105
360810716001033,106
360811347004002,107
360810999001033,109
360810840002000,106
360810840001002,106
360810840001006,106
360810818003007,106
360810818002006,106
360810846021006,106
360810846021019,106
360810846021030,106
360810818002005,106
360810846021016,106
360810818001000,106
360810818001003,106
360810814002003,106
360811479001018,111
360810443023002,110
360810502011000,103
360810524001002,113
360810506001002,103
360810502021011,103
360810510001007,103
360810508002004,113
360810520001002,113
360810656001007,105
360810656003000,105
360810656003006,105
360810667011013,104
360810511002005,104
360810517001014,104
360810517001017,104
360810601001003,104
360810603001014,104
360810925001003,109
360810925002002,109
360810925001001,109
360810220021001,107
360810945002022,109
360810919002001,109
360810919002003,109
360810947001006,109
360810945001014,109
360810919003002,109
360810907001006,109
360810907001026,109
360810907001022,109
360810383021041,110
360810889014002,109
360810383021032,110
360810407003001,115
360810407005000,110
360810403002001,110
360810407005002,110
360810409004002,110
360810411001000,110
360810411002001,110
360810413001006,110
360810399003000,115
360810401002002,115
360810044012002,106
360810007001003,108
360810007004023,108
360810383021183,112
360810007002000,108
360810171001041,108
360810219001023,104
360810157001005,114
360810097004001,114
360810115001002,114
360810125001008,114
360810065022000,114
360810125001018,114
360810117002001,114
360810141002007,114
360810143001000,114
360810141002006,114
360810141002012,114
360810137001017,114
360810149002001,114
360810997013005,109
360810997012007,109
360811085001003,109
360811085001004,109
360811141002009,109
360811141001016,109
360811139001003,109
360811099003002,111
360811175002004,109
360811171003010,109
360811195001007,109
360810329003004,115
360810329003010,115
360810293001000,108
360810001001024,108
360810001001026,108
360811029001003,109
360811059004015,109
360811141001000,109
360810297001011,114
360810409003000,115
360810007004009,108
360810001001047,108
360810245001003,108
360810383021243,107
360810929001017,109
360810383021017,110
360810330001010,113
360810716001018,113
360810716001011,113
360810716001003,113
360810306003007,105
360810814001008,106
360810243001009,108
360810186001002,113
360810182001004,113
360810182001000,113
360810184022005,113
360810262001008,113
360810262001009,113
360810270001008,113
360810276001007,113
360811529011001,111
360811551021001,105
360811301001003,105
360811301003001,105
360811301003000,105
360811621001003,105
360811567001015,105
360811621003003,105
360811621003004,105
360810542001003,105
360810556002002,105
360810496002005,105
360810542004008,105
360810542001006,105
360810542001009,105
360810954002000,100
360810954001009,100
360810954001008,100
360810964001008,100
360810964001009,100
360810964001019,100
360810964001022,100
360810964002008,100
360810954003015,100
360810331001006,115
360810954000002,
360810942031001,100
360810972031008,101
360811008012005,101
360810291004003,115
360810945001008,109
360810945002012,109
360811227013003,107
360810987001004,109
360810991005001,109
360810987001001,109
360810991001004,109
360810987001011,109
360810695001004,112
360810697022008,112
360810703001002,112
360810703001005,112
360810713064001,112
360810713062002,112
360810713062001,112
360810703001003,112
360810703001001,112
360810707002001,112
360810707003001,112
360810637002004,104
360810214003004,107
360810230001004,107
360810232003001,107
